run_id,firm_id,rank,company,event_type,event_year,event_label,relative_timepoint,target_year,target_date,observation_is_future,snapshot_status,snapshot_observation_key,analysis_eligible,capture_source,archive_timestamp,page_archive_timestamp,selected_capture_date,temporal_distance_days,temporal_fit_quality,wayback_replay_url,original_archived_url,raw_original_url,canonical_page_url,canonical_host,url_variant_group_id,requested_url,final_url,redirect_chain,http_status,mime_type,fetch_timestamp,fetch_error,content_hash,exact_content_hash,normalized_content_hash,near_duplicate_signature,scheme,hostname,subdomain,registrable_domain,suffix,normalized_url,path,query,crawl_depth,discovered_from_url,page_priority_reason,crawl_priority_tier,crawl_priority_score,reserved_slot_category,selected_under_reserved_slot,crawl_selection_reason,crawl_budget_position,path_language_hint,path_language_priority,language_path_reason,page_category,page_category_reason,classification_rule_priority,classification_rule_id,branding_corpus_eligible,branding_corpus_exclusion_reason,german_corpus_eligible,language_exclusion_reason,detected_language,language_confidence,language_hint_detection_agreement,governance_metadata_eligible,governance_inclusion_reason,governance_rule_id,governance_evidence_type,document_title,meta_description,meta_keywords,html_lang,canonical_url,og_title,og_description,og_site_name,h1_text,h2_text,headings_json,raw_html_path,main_text,visible_text,extracted_text,extraction_method,text_language,text_language_confidence,text_language_method,text_language_reason,character_count,token_count,token_count_reason,word_count,extraction_quality_score,boilerplate_ratio,duplicate_content_flag,duplicate_group_id,duplicate_of_page_id,duplicate_reason,soft_404_flag,archive_toolbar_removed_flag,likely_navigation_only,usable_for_analysis,exclusion_reason,text_analysis_eligible,text_analysis_quality_band
ab33b6f5-06a8-4981-a805-65bf3f6b3516,5,5,MSF-VATHAUER ANTRIEBSTECHNIK GMBH & CO. KG,family_internal_succession_or_management_entry,2006,Marc Vathauer tritt in die Geschäftsführung ein,post_event,2008,2008-07-01,False,selected,5|post_event,True,wayback,20080327012906.0,20080327012906.0,2008-03-27,96.0,moderate,https://web.archive.org/web/20080327012906.0id_/http://msf-technik.de/index.php?id=9&L=1,http://msf-technik.de/index.php?id=9&L=1,http://msf-technik.de/index.php?id=9&L=1,https://msf-technik.de/?L=1&id=9,msf-technik.de,cdb37687cc88710f,https://web.archive.org/web/20080327012906.0id_/http://msf-technik.de/index.php?id=9&L=1,https://web.archive.org/web/20080327012906.0id_/http://msf-technik.de/index.php?id=9&L=1,,200.0,text/html,2026-07-24T14:04:18.405592+00:00,,953f35f1308f1210ea1260bed647692878b329f66da80924580089879603a07c,16c3ca19eba2518980e6177b0936803b25609c0da03d2a9f4f7de4f65366529b,98d073371cb80039c2a54f71d7158ba84ef9fbe666e1b576cca293ab9a5de805,,http,msf-technik.de,,msf-technik.de,de,http://msf-technik.de/index.php?id=9&L=1,/index.php,id=9&L=1,1.0,http://msf-technik.de/,overflow_unused_reserved,3.0,60.0,,False,overflow_unused_reserved,19.0,unknown,preferred_german,root_or_index,company_about,branding_path_title_hits,40.0,brand.company_about,True,,False,non_german_detected:en,en,1.0,partial,False,,,,About us,[[MSF-Technik]],,,,,,,,,,/Users/rick/DoksOhneidrive/FFB/data/interim/html/62d6f92f2a71052912d3bd300746c0fc7d781e4abb0023359ea1d22de2668446.html,"Welcome at MSF-Vathauer Antriebstechnik Since 30 years we are a manufacturer for mechanical, electrical and electronical drive technology. We provide as an competent partner geared motors, electronical motor starter and frequency converter in combination with innovative decentralisation systems for field- and energy bus systems. Further we provide customised frequency converter and geared motors du to our long experience in drive technology and thus fullfilment. Our modern factory- and office facilities are situated on 6000m 2 . Du to research and development in own modern laboratory we are able to provide our customer a wide range of a product portfolio. We attach importance to a close cooperation with our customer as soon as our supplier and comply a short communication channel. Since 1995 we are manufacturing not only at our plant in Detmold, but also at our factory in Oborniki (Poland). Highly trained employees and motivated teams in our development department and our proiduction lines as well as our long experience in customized drive units in several industries is a guarantee for our success. All employees, customer and sales representatives shall be trained at our own training facilities in regular intervals. Through our own EMC-Laboratory we are able at any time to provide for all developed products, the whole product range and customised devices EMC conform readings. That provides a high quality standard and a guarantee for our clients. Since 1997 we are certificated under DIN EN ISO 9000:2000 and force it yearly.","About us About us Jobs Press Exhibition References Dezentrale Antriebstechnik Products Accessories Service Download Newsletter  aktuell News Contacs Contacts Abroad Imprint E-Mail Welcome at MSF-Vathauer Antriebstechnik Since 30 years we are a manufacturer for mechanical, electrical and electronical drive technology. We provide as an competent partner geared motors, electronical motor starter and frequency converter in combination with innovative decentralisation systems for field- and energy bus systems. Further we provide customised frequency converter and geared motors du to our long experience in drive technology and thus fullfilment. Our modern factory- and office facilities are situated on 6000m 2 . Du to research and development in own modern laboratory we are able to provide our customer a wide range of a product portfolio. We attach importance to a close cooperation with our customer as soon as our supplier and comply a short communication channel. Since 1995 we are manufacturing not only at our plant in Detmold, but also at our factory in Oborniki (Poland). Highly trained employees and motivated teams in our development department and our proiduction lines as well as our long experience in customized drive units in several industries is a guarantee for our success. All employees, customer and sales representatives shall be trained at our own training facilities in regular intervals. Through our own EMC-Laboratory we are able at any time to provide for all developed products, the whole product range and customised devices EMC conform readings. That provides a high quality standard and a guarantee for our clients. Since 1997 we are certificated under DIN EN ISO 9000:2000 and force it yearly. Seven days a week service Decentralized Drives Power distribution Fieldbus High efficiency motors 2D / 3D Downloads for your gearboxes 2D / 3D gearbox download files for your planning software. more New e Plan makros for Frequency Converter VECTOR available... more here Automatisation with RFID, Ethernet and W-LAN On the Hannover Fair MSF shows a new generation of motorstarter. more Frequency Converter VECTOR goes W-LAN On the SPS Drives in Nurember 2006 MSF-Vathauer shows the new VECTOR W-LAN.... more here . You are here: MSF-Technik About us","Welcome at MSF-Vathauer Antriebstechnik Since 30 years we are a manufacturer for mechanical, electrical and electronical drive technology. We provide as an competent partner geared motors, electronical motor starter and frequency converter in combination with innovative decentralisation systems for field- and energy bus systems. Further we provide customised frequency converter and geared motors du to our long experience in drive technology and thus fullfilment. Our modern factory- and office facilities are situated on 6000m 2 . Du to research and development in own modern laboratory we are able to provide our customer a wide range of a product portfolio. We attach importance to a close cooperation with our customer as soon as our supplier and comply a short communication channel. Since 1995 we are manufacturing not only at our plant in Detmold, but also at our factory in Oborniki (Poland). Highly trained employees and motivated teams in our development department and our proiduction lines as well as our long experience in customized drive units in several industries is a guarantee for our success. All employees, customer and sales representatives shall be trained at our own training facilities in regular intervals. Through our own EMC-Laboratory we are able at any time to provide for all developed products, the whole product range and customised devices EMC conform readings. That provides a high quality standard and a guarantee for our clients. Since 1997 we are certificated under DIN EN ISO 9000:2000 and force it yearly.",visible_dom,en,1.0,lingua,,1548.0,242.0,,242.0,0.612,0.265,False,,,,False,False,False,True,,True,high
ab33b6f5-06a8-4981-a805-65bf3f6b3516,5,5,MSF-VATHAUER ANTRIEBSTECHNIK GMBH & CO. KG,family_internal_succession_or_management_entry,2006,Marc Vathauer tritt in die Geschäftsführung ein,post_post_event,2010,2010-07-01,False,selected,5|post_post_event,True,wayback,20100618062303.0,20100618062303.0,2010-06-18,13.0,high,https://web.archive.org/web/20100618062303.0id_/http://www.msf-technik.de/index.php?id=9&L=1,http://www.msf-technik.de/index.php?id=9&L=1,http://www.msf-technik.de/index.php?id=9&L=1,https://msf-technik.de/?L=1&id=9,msf-technik.de,cdb37687cc88710f,https://web.archive.org/web/20100618062303.0id_/http://www.msf-technik.de/index.php?id=9&L=1,https://web.archive.org/web/20100618062303.0id_/http://www.msf-technik.de/index.php?id=9&L=1,,200.0,text/html,2026-07-24T14:04:26.852270+00:00,,b85e02d765e8ddc4e4abfbf8db901c2c9361b43eca45c3cf9c3f305f4dd62a01,16c3ca19eba2518980e6177b0936803b25609c0da03d2a9f4f7de4f65366529b,98d073371cb80039c2a54f71d7158ba84ef9fbe666e1b576cca293ab9a5de805,,http,www.msf-technik.de,www,msf-technik.de,de,http://www.msf-technik.de/index.php?id=9&L=1,/index.php,id=9&L=1,1.0,http://www.msf-technik.de/,overflow_unused_reserved,3.0,60.0,,False,overflow_unused_reserved,18.0,unknown,preferred_german,root_or_index,company_about,branding_path_title_hits,40.0,brand.company_about,True,,False,non_german_detected:en,en,1.0,partial,False,,,,About us,[[MSF-Technik]],,,,,,,,,,/Users/rick/DoksOhneidrive/FFB/data/interim/html/9f989c4816174f52885df9b15264d2b00473c9a95892c62750c6cc5480b8f7b3.html,"Welcome at MSF-Vathauer Antriebstechnik Since 30 years we are a manufacturer for mechanical, electrical and electronical drive technology. We provide as an competent partner geared motors, electronical motor starter and frequency converter in combination with innovative decentralisation systems for field- and energy bus systems. Further we provide customised frequency converter and geared motors du to our long experience in drive technology and thus fullfilment. Our modern factory- and office facilities are situated on 6000m 2 . Du to research and development in own modern laboratory we are able to provide our customer a wide range of a product portfolio. We attach importance to a close cooperation with our customer as soon as our supplier and comply a short communication channel. Since 1995 we are manufacturing not only at our plant in Detmold, but also at our factory in Oborniki (Poland). Highly trained employees and motivated teams in our development department and our proiduction lines as well as our long experience in customized drive units in several industries is a guarantee for our success. All employees, customer and sales representatives shall be trained at our own training facilities in regular intervals. Through our own EMC-Laboratory we are able at any time to provide for all developed products, the whole product range and customised devices EMC conform readings. That provides a high quality standard and a guarantee for our clients. Since 1997 we are certificated under DIN EN ISO 9000:2000 and force it yearly.","About us About us Call Back Service Jobs Press Exhibition References Products Dezentrale Antriebstechnik Accessories Save 50% energy with E-S-L retrofit set for T5-fluorescent lamp Service Download Newsletter  aktuell News Contacs Contacts Abroad Imprint E-Mail Welcome at MSF-Vathauer Antriebstechnik Since 30 years we are a manufacturer for mechanical, electrical and electronical drive technology. We provide as an competent partner geared motors, electronical motor starter and frequency converter in combination with innovative decentralisation systems for field- and energy bus systems. Further we provide customised frequency converter and geared motors du to our long experience in drive technology and thus fullfilment. Our modern factory- and office facilities are situated on 6000m 2 . Du to research and development in own modern laboratory we are able to provide our customer a wide range of a product portfolio. We attach importance to a close cooperation with our customer as soon as our supplier and comply a short communication channel. Since 1995 we are manufacturing not only at our plant in Detmold, but also at our factory in Oborniki (Poland). Highly trained employees and motivated teams in our development department and our proiduction lines as well as our long experience in customized drive units in several industries is a guarantee for our success. All employees, customer and sales representatives shall be trained at our own training facilities in regular intervals. Through our own EMC-Laboratory we are able at any time to provide for all developed products, the whole product range and customised devices EMC conform readings. That provides a high quality standard and a guarantee for our clients. Since 1997 we are certificated under DIN EN ISO 9000:2000 and force it yearly. Seven days a week service Decentralized Drives Power distribution Fieldbus High efficiency motors 2D / 3D Downloads for your gearboxes 2D / 3D gearbox download files for your planning software. more New e Plan makros for Frequency Converter VECTOR available... more here Automatisation with RFID, Ethernet and W-LAN On the Hannover Fair MSF shows a new generation of motorstarter. more Frequency Converter VECTOR goes W-LAN On the SPS Drives in Nurember 2006 MSF-Vathauer shows the new VECTOR W-LAN.... more here . You are here: MSF-Technik About us","Welcome at MSF-Vathauer Antriebstechnik Since 30 years we are a manufacturer for mechanical, electrical and electronical drive technology. We provide as an competent partner geared motors, electronical motor starter and frequency converter in combination with innovative decentralisation systems for field- and energy bus systems. Further we provide customised frequency converter and geared motors du to our long experience in drive technology and thus fullfilment. Our modern factory- and office facilities are situated on 6000m 2 . Du to research and development in own modern laboratory we are able to provide our customer a wide range of a product portfolio. We attach importance to a close cooperation with our customer as soon as our supplier and comply a short communication channel. Since 1995 we are manufacturing not only at our plant in Detmold, but also at our factory in Oborniki (Poland). Highly trained employees and motivated teams in our development department and our proiduction lines as well as our long experience in customized drive units in several industries is a guarantee for our success. All employees, customer and sales representatives shall be trained at our own training facilities in regular intervals. Through our own EMC-Laboratory we are able at any time to provide for all developed products, the whole product range and customised devices EMC conform readings. That provides a high quality standard and a guarantee for our clients. Since 1997 we are certificated under DIN EN ISO 9000:2000 and force it yearly.",visible_dom,en,1.0,lingua,,1548.0,242.0,,242.0,0.612,0.265,False,,,,False,False,False,True,,True,high
